image_id,similarity_ranking,result_text_id
Image14001013-8418.jpg,4,Word-1000073187
Image14001013-8418.jpg,5,Word-1000052310
Image14001013-8424.jpg,1,Word-1000059921
Image14001013-8424.jpg,2,Word-1000058092
Image14001013-8424.jpg,3,Word-1000091217
Image14001013-8424.jpg,4,Word-1000083079
Image14001013-8424.jpg,5,Word-1000074341
Image14001013-8437.jpg,1,Word-1000062720
Image14001013-8437.jpg,2,Word-1000092046
Image14001013-8437.jpg,3,Word-1000073962
Image14001013-8437.jpg,4,Word-1000089192
Image14001013-8437.jpg,5,Word-1000062095
Image14001013-8451.jpg,1,Word-1000093706
Image14001013-8451.jpg,2,Word-1000074526
Image14001013-8451.jpg,3,Word-1000065263
Image14001013-8451.jpg,4,Word-1000059127
Image14001013-8451.jpg,5,Word-1000071022
Image14001013-8467.jpg,1,Word-1000074276
Image14001013-8467.jpg,2,Word-1000094475
Image14001013-8467.jpg,3,Word-1000069053
Image14001013-8467.jpg,4,Word-1000080213
Image14001013-8467.jpg,5,Word-1000097047
Image14001013-8469.jpg,1,Word-1000052029
Image14001013-8469.jpg,2,Word-1000094477
Image14001013-8469.jpg,3,Word-1000073576
Image14001013-8469.jpg,4,Word-1000058149
Image14001013-8469.jpg,5,Word-1000082356
Image14001013-8512.jpg,1,Word-1000089777
Image14001013-8512.jpg,2,Word-1000068825
Image14001013-8512.jpg,3,Word-1000098728
Image14001013-8512.jpg,4,Word-1000053440
Image14001013-8512.jpg,5,Word-1000089429
Image14001013-8513.jpg,1,Word-1000065902
Image14001013-8513.jpg,2,Word-1000082454
Image14001013-8513.jpg,3,Word-1000060984
Image14001013-8513.jpg,4,Word-1000054433
Image14001013-8513.jpg,5,Word-1000076501
Image14001013-8520.jpg,1,Word-1000089963
Image14001013-8520.jpg,2,Word-1000055161
Image14001013-8520.jpg,3,Word-1000085541
Image14001013-8520.jpg,4,Word-1000072507
Image14001013-8520.jpg,5,Word-1000050443
Image14001013-8533.jpg,1,Word-1000051113
Image14001013-8533.jpg,2,Word-1000051362
Image14001013-8533.jpg,3,Word-1000090348
Image14001013-8533.jpg,4,Word-1000099301
Image14001013-8533.jpg,5,Word-1000055161
Image14001013-8213.jpg,1,Word-1000095185
Image14001013-8213.jpg,2,Word-1000098287
Image14001013-8213.jpg,3,Word-1000061629
Image14001013-8213.jpg,4,Word-1000060191
Image14001013-8213.jpg,5,Word-1000068543
Image14001013-8214.jpg,1,Word-1000058123
Image14001013-8214.jpg,2,Word-1000064402
Image14001013-8214.jpg,3,Word-1000077830
Image14001013-8214.jpg,4,Word-1000055878
Image14001013-8214.jpg,5,Word-1000061019
Image14001013-8238.jpg,1,Word-1000061998
Image14001013-8238.jpg,2,Word-1000094399
Image14001013-8238.jpg,3,Word-1000064078
Image14001013-8238.jpg,4,Word-1000055606
Image14001013-8238.jpg,5,Word-1000087935
Image14001013-8245.jpg,1,Word-1000094081
Image14001013-8245.jpg,2,Word-1000053390
Image14001013-8245.jpg,3,Word-1000093530
Image14001013-8245.jpg,4,Word-1000083245
Image14001013-8245.jpg,5,Word-1000094577
Image14001013-8249.jpg,1,Word-1000077669
Image14001013-8249.jpg,2,Word-1000079544
Image14001013-8249.jpg,3,Word-1000096673
Image14001013-8249.jpg,4,Word-1000077840
Image14001013-8249.jpg,5,Word-1000086820
Image14001013-8261.jpg,1,Word-1000060090
Image14001013-8261.jpg,2,Word-1000082623
Image14001013-8261.jpg,3,Word-1000052589
Image14001013-8261.jpg,4,Word-1000054348
Image14001013-8261.jpg,5,Word-1000096915
Image14001013-8268.jpg,1,Word-1000060656
Image14001013-8268.jpg,2,Word-1000094310
Image14001013-8268.jpg,3,Word-1000087037
Image14001013-8268.jpg,4,Word-1000091418
Image14001013-8268.jpg,5,Word-1000083008
Image14001013-8269.jpg,1,Word-1000072695
Image14001013-8269.jpg,2,Word-1000065593
Image14001013-8269.jpg,3,Word-1000063808
Image14001013-8269.jpg,4,Word-1000080364
Image14001013-8269.jpg,5,Word-1000057706
Image14001013-8309.jpg,1,Word-1000096582
Image14001013-8309.jpg,2,Word-1000070072
Image14001013-8309.jpg,3,Word-1000091220
Image14001013-8309.jpg,4,Word-1000077427
Image14001013-8309.jpg,5,Word-1000073856
Image14001013-8310.jpg,1,Word-1000061225
Image14001013-8310.jpg,2,Word-1000096834
Image14001013-8310.jpg,3,Word-1000083279
Image14001013-8310.jpg,4,Word-1000072832
Image14001013-8310.jpg,5,Word-1000073930
Image14001013-8318.jpg,1,Word-1000085578
Image14001013-8318.jpg,2,Word-1000084918
Image14001013-8318.jpg,3,Word-1000094023
Image14001013-8318.jpg,4,Word-1000054544
Image14001013-8318.jpg,5,Word-1000063267
Image14001013-8333.jpg,1,Word-1000077003
Image14001013-8333.jpg,2,Word-1000079045
Image14001013-8333.jpg,3,Word-1000099046
Image14001013-8333.jpg,4,Word-1000093103
Image14001013-8333.jpg,5,Word-1000063038
Image14001013-8343.jpg,1,Word-1000075087
Image14001013-8343.jpg,2,Word-1000068096
Image14001013-8343.jpg,3,Word-1000092942
Image14001013-8343.jpg,4,Word-1000066776
Image14001013-8343.jpg,5,Word-1000050429
Image14001013-8350.jpg,1,Word-1000069472
Image14001013-8350.jpg,2,Word-1000092516
Image14001013-8350.jpg,3,Word-1000089753
Image14001013-8350.jpg,4,Word-1000053939
Image14001013-8350.jpg,5,Word-1000066874
Image14001013-8352.jpg,1,Word-1000097813
Image14001013-8352.jpg,2,Word-1000072234
Image14001013-8352.jpg,3,Word-1000057216
Image14001013-8352.jpg,4,Word-1000061526
Image14001013-8352.jpg,5,Word-1000078460
Image14001013-8357.jpg,1,Word-1000080478
Image14001013-8357.jpg,2,Word-1000088868
Image14001013-8357.jpg,3,Word-1000072526
Image14001013-8357.jpg,4,Word-1000085080
Image14001013-8357.jpg,5,Word-1000094468
Image14001013-8358.jpg,1,Word-1000080860
Image14001013-8358.jpg,2,Word-1000085053
Image14001013-8358.jpg,3,Word-1000053479
Image14001013-8358.jpg,4,Word-1000079491
Image14001013-8358.jpg,5,Word-1000053528
Image14001013-8360.jpg,1,Word-1000052462
Image14001013-8360.jpg,2,Word-1000087289
Image14001013-8360.jpg,3,Word-1000091029
Image14001013-8360.jpg,4,Word-1000099013
Image14001013-8360.jpg,5,Word-1000082960
Image14001013-8379.jpg,1,Word-1000055169
Image14001013-8379.jpg,2,Word-1000054549
Image14001013-8379.jpg,3,Word-1000093157
Image14001013-8379.jpg,4,Word-1000054924
Image14001013-8379.jpg,5,Word-1000080799
Image14001013-8392.jpg,1,Word-1000091051
Image14001013-8392.jpg,2,Word-1000096362
Image14001013-8392.jpg,3,Word-1000092715
Image14001013-8392.jpg,4,Word-1000062936
Image14001013-8392.jpg,5,Word-1000056358
Image14001013-8411.jpg,1,Word-1000073784
Image14001013-8411.jpg,2,Word-1000057806
Image14001013-8411.jpg,3,Word-1000081799
Image14001013-8411.jpg,4,Word-1000071675
Image14001013-8411.jpg,5,Word-1000057739
Image14001013-8413.jpg,1,Word-1000063064
Image14001013-8413.jpg,2,Word-1000073446
Image14001013-8413.jpg,3,Word-1000066016
Image14001013-8413.jpg,4,Word-1000050744
Image14001013-8413.jpg,5,Word-1000057478
Image14001013-8418.jpg,1,Word-1000060682
Image14001013-8418.jpg,2,Word-1000097701
Image14001013-8418.jpg,3,Word-1000055221
Image14001013-8418.jpg,4,Word-1000090173
Image14001013-8418.jpg,5,Word-1000088566
Image14001013-8424.jpg,1,Word-1000080658
Image14001013-8424.jpg,2,Word-1000088314
Image14001013-8424.jpg,3,Word-1000073154
Image14001013-8424.jpg,4,Word-1000099186
Image14001013-8424.jpg,5,Word-1000069409
Image14001013-8437.jpg,1,Word-1000068230
Image14001013-8437.jpg,2,Word-1000055813
Image14001013-8437.jpg,3,Word-1000060303
Image14001013-8437.jpg,4,Word-1000078643
Image14001013-8437.jpg,5,Word-1000092776
Image14001013-8451.jpg,1,Word-1000077594
Image14001013-8451.jpg,2,Word-1000082847
Image14001013-8451.jpg,3,Word-1000078985
Image14001013-8451.jpg,4,Word-1000075450
Image14001013-8451.jpg,5,Word-1000096324
Image14001013-8467.jpg,1,Word-1000093786
Image14001013-8467.jpg,2,Word-1000096494
Image14001013-8467.jpg,3,Word-1000058423
Image14001013-8467.jpg,4,Word-1000084241
Image14001013-8467.jpg,5,Word-1000055760
Image14001013-8469.jpg,1,Word-1000087306
Image14001013-8469.jpg,2,Word-1000058370
Image14001013-8469.jpg,3,Word-1000063003
Image14001013-8469.jpg,4,Word-1000061338
Image14001013-8469.jpg,5,Word-1000093893
Image14001013-8512.jpg,1,Word-1000053879
Image14001013-8512.jpg,2,Word-1000081803
Image14001013-8512.jpg,3,Word-1000063918
Image14001013-8512.jpg,4,Word-1000054201
Image14001013-8512.jpg,5,Word-1000069252
Image14001013-8513.jpg,1,Word-1000081656
Image14001013-8513.jpg,2,Word-1000082407
Image14001013-8513.jpg,3,Word-1000059867
Image14001013-8513.jpg,4,Word-1000069627
Image14001013-8513.jpg,5,Word-1000057635
Image14001013-8520.jpg,1,Word-1000072930
Image14001013-8520.jpg,2,Word-1000051451
Image14001013-8520.jpg,3,Word-1000057049
Image14001013-8520.jpg,4,Word-1000057020
Image14001013-8520.jpg,5,Word-1000055966
Image14001013-8533.jpg,1,Word-1000052910
Image14001013-8533.jpg,2,Word-1000091998
Image14001013-8533.jpg,3,Word-1000085716
Image14001013-8533.jpg,4,Word-1000050145
Image14001013-8533.jpg,5,Word-1000094499
Image14001013-8213.jpg,1,Word-1000099779
Image14001013-8213.jpg,2,Word-1000080954
Image14001013-8213.jpg,3,Word-1000054216
Image14001013-8213.jpg,4,Word-1000065928
Image14001013-8213.jpg,5,Word-1000085641
Image14001013-8214.jpg,1,Word-1000079465
Image14001013-8214.jpg,2,Word-1000080768
Image14001013-8214.jpg,3,Word-1000050566
Image14001013-8214.jpg,4,Word-1000064785
Image14001013-8214.jpg,5,Word-1000098172
Image14001013-8238.jpg,1,Word-1000089798
Image14001013-8238.jpg,2,Word-1000098324
Image14001013-8238.jpg,3,Word-1000072722
Image14001013-8238.jpg,4,Word-1000064899
Image14001013-8238.jpg,5,Word-1000088524
Image14001013-8245.jpg,1,Word-1000055425
Image14001013-8245.jpg,2,Word-1000071036
Image14001013-8245.jpg,3,Word-1000098646
Image14001013-8245.jpg,4,Word-1000085652
Image14001013-8245.jpg,5,Word-1000055061
Image14001013-8249.jpg,1,Word-1000088848
Image14001013-8249.jpg,2,Word-1000093041
Image14001013-8249.jpg,3,Word-1000051062
Image14001013-8249.jpg,4,Word-1000082709
Image14001013-8249.jpg,5,Word-1000097222
Image14001013-8261.jpg,1,Word-1000073910
Image14001013-8261.jpg,2,Word-1000087592
Image14001013-8261.jpg,3,Word-1000055074
Image14001013-8261.jpg,4,Word-1000062990
Image14001013-8261.jpg,5,Word-1000084520
Image14001013-8268.jpg,1,Word-1000096119
Image14001013-8268.jpg,2,Word-1000080874
Image14001013-8268.jpg,3,Word-1000065900
Image14001013-8268.jpg,4,Word-1000062984
Image14001013-8268.jpg,5,Word-1000069789
Image14001013-8269.jpg,1,Word-1000053972
Image14001013-8269.jpg,2,Word-1000070204
Image14001013-8269.jpg,3,Word-1000070297
Image14001013-8269.jpg,4,Word-1000087592
Image14001013-8269.jpg,5,Word-1000069811
Image14001013-8309.jpg,1,Word-1000095934
Image14001013-8309.jpg,2,Word-1000052648
Image14001013-8309.jpg,3,Word-1000070149
Image14001013-8309.jpg,4,Word-1000065530
Image14001013-8309.jpg,5,Word-1000083149
Image14001013-8310.jpg,1,Word-1000060423
Image14001013-8310.jpg,2,Word-1000094158
Image14001013-8310.jpg,3,Word-1000088811
Image14001013-8310.jpg,4,Word-1000063390
Image14001013-8310.jpg,5,Word-1000066328
Image14001013-8318.jpg,1,Word-1000080157
Image14001013-8318.jpg,2,Word-1000052896
Image14001013-8318.jpg,3,Word-1000055758
Image14001013-8318.jpg,4,Word-1000077749
Image14001013-8318.jpg,5,Word-1000081788
Image14001013-8333.jpg,1,Word-1000079842
Image14001013-8333.jpg,2,Word-1000056766
Image14001013-8333.jpg,3,Word-1000071901
Image14001013-8333.jpg,4,Word-1000095199
Image14001013-8333.jpg,5,Word-1000051985
Image14001013-8343.jpg,1,Word-1000098989
Image14001013-8343.jpg,2,Word-1000094267
Image14001013-8343.jpg,3,Word-1000087932
Image14001013-8343.jpg,4,Word-1000060421
Image14001013-8343.jpg,5,Word-1000067728
Image14001013-8350.jpg,1,Word-1000092299
Image14001013-8350.jpg,2,Word-1000087619
Image14001013-8350.jpg,3,Word-1000067315
Image14001013-8350.jpg,4,Word-1000083465
Image14001013-8350.jpg,5,Word-1000098659
Image14001013-8352.jpg,1,Word-1000051320
Image14001013-8352.jpg,2,Word-1000096654
Image14001013-8352.jpg,3,Word-1000062051
Image14001013-8352.jpg,4,Word-1000089575
Image14001013-8352.jpg,5,Word-1000068545
Image14001013-8357.jpg,1,Word-1000074242
Image14001013-8357.jpg,2,Word-1000097684
Image14001013-8357.jpg,3,Word-1000086661
Image14001013-8357.jpg,4,Word-1000096180
Image14001013-8357.jpg,5,Word-1000061327
Image14001013-8358.jpg,1,Word-1000058240
Image14001013-8358.jpg,2,Word-1000094257
Image14001013-8358.jpg,3,Word-1000050385
Image14001013-8358.jpg,4,Word-1000088042
Image14001013-8358.jpg,5,Word-1000062339
Image14001013-8360.jpg,1,Word-1000061299
Image14001013-8360.jpg,2,Word-1000069584
Image14001013-8360.jpg,3,Word-1000059244
Image14001013-8360.jpg,4,Word-1000081949
Image14001013-8360.jpg,5,Word-1000080762
Image14001013-8379.jpg,1,Word-1000055064
Image14001013-8379.jpg,2,Word-1000053255
Image14001013-8379.jpg,3,Word-1000067104
Image14001013-8379.jpg,4,Word-1000083870
Image14001013-8379.jpg,5,Word-1000078236
Image14001013-8392.jpg,1,Word-1000076741
Image14001013-8392.jpg,2,Word-1000074850
Image14001013-8392.jpg,3,Word-1000089635
Image14001013-8392.jpg,4,Word-1000060534
Image14001013-8392.jpg,5,Word-1000071027
Image14001013-8411.jpg,1,Word-1000086394
Image14001013-8411.jpg,2,Word-1000064884
Image14001013-8411.jpg,3,Word-1000082167
Image14001013-8411.jpg,4,Word-1000077334
Image14001013-8411.jpg,5,Word-1000094656
Image14001013-8413.jpg,1,Word-1000073609
Image14001013-8413.jpg,2,Word-1000094084
Image14001013-8413.jpg,3,Word-1000091686
Image14001013-8413.jpg,4,Word-1000052064
Image14001013-8413.jpg,5,Word-1000054120
Image14001013-8418.jpg,1,Word-1000083220
Image14001013-8418.jpg,2,Word-1000058826
Image14001013-8418.jpg,3,Word-1000061466
Image14001013-8418.jpg,4,Word-1000063525
Image14001013-8418.jpg,5,Word-1000063616
Image14001013-8424.jpg,1,Word-1000070997
Image14001013-8424.jpg,2,Word-1000086804
Image14001013-8424.jpg,3,Word-1000092559
Image14001013-8424.jpg,4,Word-1000078980
Image14001013-8424.jpg,5,Word-1000080538
Image14001013-8437.jpg,1,Word-1000070630
Image14001013-8437.jpg,2,Word-1000053196
Image14001013-8437.jpg,3,Word-1000093360
Image14001013-8437.jpg,4,Word-1000067787
Image14001013-8437.jpg,5,Word-1000053043
Image14001013-8451.jpg,1,Word-1000076535
Image14001013-8451.jpg,2,Word-1000081107
Image14001013-8451.jpg,3,Word-1000091480
Image14001013-8451.jpg,4,Word-1000065659
Image14001013-8451.jpg,5,Word-1000067863
Image14001013-8467.jpg,1,Word-1000099423
Image14001013-8467.jpg,2,Word-1000077503
Image14001013-8467.jpg,3,Word-1000080583
Image14001013-8467.jpg,4,Word-1000096702
Image14001013-8467.jpg,5,Word-1000092748
Image14001013-8469.jpg,1,Word-1000073395
Image14001013-8469.jpg,2,Word-1000061849
Image14001013-8469.jpg,3,Word-1000098701
Image14001013-8469.jpg,4,Word-1000084581
Image14001013-8469.jpg,5,Word-1000073230
Image14001013-8512.jpg,1,Word-1000076197
Image14001013-8512.jpg,2,Word-1000075069
Image14001013-8512.jpg,3,Word-1000098399
Image14001013-8512.jpg,4,Word-1000051654
Image14001013-8512.jpg,5,Word-1000054789
Image14001013-8513.jpg,1,Word-1000083001
Image14001013-8513.jpg,2,Word-1000098948
Image14001013-8513.jpg,3,Word-1000078184
Image14001013-8513.jpg,4,Word-1000057923
Image14001013-8513.jpg,5,Word-1000066445
Image14001013-8520.jpg,1,Word-1000059592
Image14001013-8520.jpg,2,Word-1000089304
Image14001013-8520.jpg,3,Word-1000069536
Image14001013-8520.jpg,4,Word-1000075502
Image14001013-8520.jpg,5,Word-1000052451
Image14001013-8533.jpg,1,Word-1000083674
Image14001013-8533.jpg,2,Word-1000081214
Image14001013-8533.jpg,3,Word-1000069447
Image14001013-8533.jpg,4,Word-1000086049
Image14001013-8533.jpg,5,Word-1000070128
Image14001013-8213.jpg,1,Word-1000092600
Image14001013-8213.jpg,2,Word-1000050114
Image14001013-8213.jpg,3,Word-1000074736
Image14001013-8213.jpg,4,Word-1000080165
Image14001013-8213.jpg,5,Word-1000059870
Image14001013-8214.jpg,1,Word-1000060279
Image14001013-8214.jpg,2,Word-1000062045
Image14001013-8214.jpg,3,Word-1000097295
Image14001013-8214.jpg,4,Word-1000057116
Image14001013-8214.jpg,5,Word-1000066239
Image14001013-8238.jpg,1,Word-1000065936
Image14001013-8238.jpg,2,Word-1000050861
Image14001013-8238.jpg,3,Word-1000058048
Image14001013-8238.jpg,4,Word-1000097901
Image14001013-8238.jpg,5,Word-1000082134
Image14001013-8245.jpg,1,Word-1000097374
Image14001013-8245.jpg,2,Word-1000079552
Image14001013-8245.jpg,3,Word-1000085237
Image14001013-8245.jpg,4,Word-1000075435
Image14001013-8245.jpg,5,Word-1000067032
Image14001013-8249.jpg,1,Word-1000091151
Image14001013-8249.jpg,2,Word-1000095660
Image14001013-8249.jpg,3,Word-1000072459
Image14001013-8249.jpg,4,Word-1000068220
Image14001013-8249.jpg,5,Word-1000094679
Image14001013-8261.jpg,1,Word-1000089563
Image14001013-8261.jpg,2,Word-1000079796
Image14001013-8261.jpg,3,Word-1000060002
Image14001013-8261.jpg,4,Word-1000067969
Image14001013-8261.jpg,5,Word-1000066666
Image14001013-8268.jpg,1,Word-1000084326
Image14001013-8268.jpg,2,Word-1000065169
Image14001013-8268.jpg,3,Word-1000098493
Image14001013-8268.jpg,4,Word-1000079795
Image14001013-8268.jpg,5,Word-1000097524
Image14001013-8269.jpg,1,Word-1000067346
Image14001013-8269.jpg,2,Word-1000054122
Image14001013-8269.jpg,3,Word-1000082293
Image14001013-8269.jpg,4,Word-1000052586
Image14001013-8269.jpg,5,Word-1000089319
Image14001013-8309.jpg,1,Word-1000060275
Image14001013-8309.jpg,2,Word-1000052649
Image14001013-8309.jpg,3,Word-1000065955
Image14001013-8309.jpg,4,Word-1000070111
Image14001013-8309.jpg,5,Word-1000078068
Image14001013-8310.jpg,1,Word-1000091704
Image14001013-8310.jpg,2,Word-1000065531
Image14001013-8310.jpg,3,Word-1000091397
Image14001013-8310.jpg,4,Word-1000081862
Image14001013-8310.jpg,5,Word-1000056420
Image14001013-8318.jpg,1,Word-1000061808
Image14001013-8318.jpg,2,Word-1000070242
Image14001013-8318.jpg,3,Word-1000095725
Image14001013-8318.jpg,4,Word-1000062775
Image14001013-8318.jpg,5,Word-1000051479
Image14001013-8333.jpg,1,Word-1000056713
Image14001013-8333.jpg,2,Word-1000086461
Image14001013-8333.jpg,3,Word-1000077343
Image14001013-8333.jpg,4,Word-1000054725
Image14001013-8333.jpg,5,Word-1000094156
Image14001013-8343.jpg,1,Word-1000063650
Image14001013-8343.jpg,2,Word-1000087750
Image14001013-8343.jpg,3,Word-1000058476
Image14001013-8343.jpg,4,Word-1000059137
Image14001013-8343.jpg,5,Word-1000092985
Image14001013-8350.jpg,1,Word-1000090940
Image14001013-8350.jpg,2,Word-1000053546
Image14001013-8350.jpg,3,Word-1000079877
Image14001013-8350.jpg,4,Word-1000062004
Image14001013-8350.jpg,5,Word-1000096796
Image14001013-8352.jpg,1,Word-1000050808
Image14001013-8352.jpg,2,Word-1000083808
Image14001013-8352.jpg,3,Word-1000093298
Image14001013-8352.jpg,4,Word-1000065448
Image14001013-8352.jpg,5,Word-1000089056
Image14001013-8357.jpg,1,Word-1000068158
Image14001013-8357.jpg,2,Word-1000095199
Image14001013-8357.jpg,3,Word-1000053022
Image14001013-8357.jpg,4,Word-1000094633
Image14001013-8357.jpg,5,Word-1000097256
Image14001013-8358.jpg,1,Word-1000065122
Image14001013-8358.jpg,2,Word-1000065612
Image14001013-8358.jpg,3,Word-1000097130
Image14001013-8358.jpg,4,Word-1000080939
Image14001013-8358.jpg,5,Word-1000063339
Image14001013-8360.jpg,1,Word-1000097901
Image14001013-8360.jpg,2,Word-1000067995
Image14001013-8360.jpg,3,Word-1000078353
Image14001013-8360.jpg,4,Word-1000058184
Image14001013-8360.jpg,5,Word-1000098078
Image14001013-8379.jpg,1,Word-1000070065
Image14001013-8379.jpg,2,Word-1000089955
Image14001013-8379.jpg,3,Word-1000057955
Image14001013-8379.jpg,4,Word-1000091179
Image14001013-8379.jpg,5,Word-1000079025
Image14001013-8392.jpg,1,Word-1000057379
Image14001013-8392.jpg,2,Word-1000099326
Image14001013-8392.jpg,3,Word-1000054131
Image14001013-8392.jpg,4,Word-1000072551
Image14001013-8392.jpg,5,Word-1000075526
Image14001013-8411.jpg,1,Word-1000052106
Image14001013-8411.jpg,2,Word-1000060001
Image14001013-8411.jpg,3,Word-1000063042
Image14001013-8411.jpg,4,Word-1000095730
Image14001013-8411.jpg,5,Word-1000070000
Image14001013-8413.jpg,1,Word-1000081408
Image14001013-8413.jpg,2,Word-1000060282
Image14001013-8413.jpg,3,Word-1000051342
Image14001013-8413.jpg,4,Word-1000077981
Image14001013-8413.jpg,5,Word-1000092360
Image14001013-8418.jpg,1,Word-1000089825
Image14001013-8418.jpg,2,Word-1000085796
Image14001013-8418.jpg,3,Word-1000094456
Image14001013-8418.jpg,4,Word-1000083675
Image14001013-8418.jpg,5,Word-1000051049
Image14001013-8424.jpg,1,Word-1000081468
Image14001013-8424.jpg,2,Word-1000070457
Image14001013-8424.jpg,3,Word-1000065093
Image14001013-8424.jpg,4,Word-1000081026
Image14001013-8424.jpg,5,Word-1000097413
Image14001013-8437.jpg,1,Word-1000093711
Image14001013-8437.jpg,2,Word-1000080492
Image14001013-8437.jpg,3,Word-1000099906
Image14001013-8437.jpg,4,Word-1000062187
Image14001013-8437.jpg,5,Word-1000052336
Image14001013-8451.jpg,1,Word-1000083001
Image14001013-8451.jpg,2,Word-1000070790
Image14001013-8451.jpg,3,Word-1000085968
Image14001013-8451.jpg,4,Word-1000058027
Image14001013-8451.jpg,5,Word-1000073961
Image14001013-8467.jpg,1,Word-1000092943
Image14001013-8467.jpg,2,Word-1000077758
Image14001013-8467.jpg,3,Word-1000098797
Image14001013-8467.jpg,4,Word-1000087403
Image14001013-8467.jpg,5,Word-1000064151
Image14001013-8469.jpg,1,Word-1000054451
Image14001013-8469.jpg,2,Word-1000070386
Image14001013-8469.jpg,3,Word-1000055265
Image14001013-8469.jpg,4,Word-1000089654
Image14001013-8469.jpg,5,Word-1000069717
Image14001013-8512.jpg,1,Word-1000065234
Image14001013-8512.jpg,2,Word-1000098749
Image14001013-8512.jpg,3,Word-1000087037
Image14001013-8512.jpg,4,Word-1000081257
Image14001013-8512.jpg,5,Word-1000091418
Image14001013-8513.jpg,1,Word-1000074814
Image14001013-8513.jpg,2,Word-1000068343
Image14001013-8513.jpg,3,Word-1000094298
Image14001013-8513.jpg,4,Word-1000066434
Image14001013-8513.jpg,5,Word-1000061823
Image14001013-8520.jpg,1,Word-1000073653
Image14001013-8520.jpg,2,Word-1000058153
Image14001013-8520.jpg,3,Word-1000094662
Image14001013-8520.jpg,4,Word-1000089424
Image14001013-8520.jpg,5,Word-1000095067
Image14001013-8533.jpg,1,Word-1000054503
Image14001013-8533.jpg,2,Word-1000067004
Image14001013-8533.jpg,3,Word-1000087386
Image14001013-8533.jpg,4,Word-1000077093
Image14001013-8533.jpg,5,Word-1000082380
Image14001013-8213.jpg,1,Word-1000062025
Image14001013-8213.jpg,2,Word-1000097825
Image14001013-8213.jpg,3,Word-1000088787
Image14001013-8213.jpg,4,Word-1000092558
Image14001013-8213.jpg,5,Word-1000079517
Image14001013-8214.jpg,1,Word-1000078965
Image14001013-8214.jpg,2,Word-1000054645
Image14001013-8214.jpg,3,Word-1000051518
Image14001013-8214.jpg,4,Word-1000078270
Image14001013-8214.jpg,5,Word-1000068288
Image14001013-8238.jpg,1,Word-1000055975
Image14001013-8238.jpg,2,Word-1000059252
Image14001013-8238.jpg,3,Word-1000070380
Image14001013-8238.jpg,4,Word-1000092635
Image14001013-8238.jpg,5,Word-1000067095
Image14001013-8245.jpg,1,Word-1000059525
Image14001013-8245.jpg,2,Word-1000077380
Image14001013-8245.jpg,3,Word-1000065365
Image14001013-8245.jpg,4,Word-1000067547
Image14001013-8245.jpg,5,Word-1000084949
Image14001013-8249.jpg,1,Word-1000088622
Image14001013-8249.jpg,2,Word-1000092799
Image14001013-8249.jpg,3,Word-1000072110
Image14001013-8249.jpg,4,Word-1000076885
Image14001013-8249.jpg,5,Word-1000094849
Image14001013-8261.jpg,1,Word-1000053390
Image14001013-8261.jpg,2,Word-1000083245
Image14001013-8261.jpg,3,Word-1000093530
Image14001013-8261.jpg,4,Word-1000097276
Image14001013-8261.jpg,5,Word-1000094081
Image14001013-8268.jpg,1,Word-1000068830
Image14001013-8268.jpg,2,Word-1000059190
Image14001013-8268.jpg,3,Word-1000084059
Image14001013-8268.jpg,4,Word-1000051056
Image14001013-8268.jpg,5,Word-1000081300
Image14001013-8269.jpg,1,Word-1000065614
Image14001013-8269.jpg,2,Word-1000067917
Image14001013-8269.jpg,3,Word-1000056434
Image14001013-8269.jpg,4,Word-1000070783
Image14001013-8269.jpg,5,Word-1000076415
Image14001013-8309.jpg,1,Word-1000098150
Image14001013-8309.jpg,2,Word-1000058127
Image14001013-8309.jpg,3,Word-1000092987
Image14001013-8309.jpg,4,Word-1000094637
Image14001013-8309.jpg,5,Word-1000075372
Image14001013-8310.jpg,1,Word-1000076480
Image14001013-8310.jpg,2,Word-1000051364
Image14001013-8310.jpg,3,Word-1000085426
Image14001013-8310.jpg,4,Word-1000072370
Image14001013-8310.jpg,5,Word-1000085067
Image14001013-8318.jpg,1,Word-1000056658
Image14001013-8318.jpg,2,Word-1000061337
Image14001013-8318.jpg,3,Word-1000092205
Image14001013-8318.jpg,4,Word-1000055738
Image14001013-8318.jpg,5,Word-1000051821
Image14001013-8333.jpg,1,Word-1000075974
Image14001013-8333.jpg,2,Word-1000099250
Image14001013-8333.jpg,3,Word-1000097067
Image14001013-8333.jpg,4,Word-1000052053
Image14001013-8333.jpg,5,Word-1000074504
Image14001013-8343.jpg,1,Word-1000050519
Image14001013-8343.jpg,2,Word-1000085072
Image14001013-8343.jpg,3,Word-1000053702
Image14001013-8343.jpg,4,Word-1000063118
Image14001013-8343.jpg,5,Word-1000056854
Image14001013-8350.jpg,1,Word-1000074901
Image14001013-8350.jpg,2,Word-1000077559
Image14001013-8350.jpg,3,Word-1000086307
Image14001013-8350.jpg,4,Word-1000050164
Image14001013-8350.jpg,5,Word-1000056488
Image14001013-8352.jpg,1,Word-1000098785
Image14001013-8352.jpg,2,Word-1000070604
Image14001013-8352.jpg,3,Word-1000059804
Image14001013-8352.jpg,4,Word-1000068963
Image14001013-8352.jpg,5,Word-1000094009
Image14001013-8357.jpg,1,Word-1000090663
Image14001013-8357.jpg,2,Word-1000075180
Image14001013-8357.jpg,3,Word-1000069198
Image14001013-8357.jpg,4,Word-1000079879
Image14001013-8357.jpg,5,Word-1000096684
